bad_flag,transact_id,weight,numeric1,numeric2,numeric3,numeric4,numeric5,character1,character2,character3,character4,character5,numeric6,numeric7,character6,character7,numeric8,character8
1,7402,0.809992236,146.74516883,85,,9.1642463963,5,3,3,79,,Y,968.40845936,505,9,57,981.15290506,60
0,7403,0.7730725886,163.70365847,88,,2.9925881572,5,1,3,79,,Y,565.80262886,646,5,70,565.863215,71
0,7404,2.1636768995,95.516080674,12,,2.9055825494,5,2,2,91,,Y,869.08053089,625,11,72,873.19564519,76
0,7405,2.2248267056,82.137915227,10,,3.460812375,5,1,0,95,,Y,612.50859616,585,14,58,625.41172066,60
1,7406,2.0999614475,126.08665149,11,,7.6089943954,5,2,3,104,,Y,1056.0941688,509,7,57,1063.8030488,61
1,7407,0.9310034584,177.88510249,68,,2.69309907,5,3,0,,,Y,1020.3680517,520,12,48,1031.9166809,51
0,7408,2.1168612338,100.95479775,6,,5.0271029622,5,2,1,107,,Y,783.12980348,610,5,82,799.84858229,84
1,7409,2.5871328862,155.81368498,8,,5.6100934309,5,3,2,85,,Y,1091.1944081,512,10,46,1105.9307605,50
1,7410,1.1903154961,150.02783536,78,,2.926592365,5,3,2,65,,Y,1039.4639412,486,10,54,1058.1415144,56
0,7411,2.446360274,205.01241765,9,,5.6088732237,5,5,1,110,,Y,715.77437548,620,8,84,722.30030068,84
0,7412,1.2459186325,225.99089041,16,,4.853746442,5,2,2,85,,Y,400.59122324,592,11,70,409.93059472,70
0,7413,0.6686271257,50.215246393,121,,1.6362650598,5,2,0,13,,Y,1153.252226,539,4,68,1161.4980566,70
0,7414,1.8721830373,116.55826244,9,,8.4014325279,5,1,2,93,,Y,1058.5411566,598,8,71,1072.3174868,72
0,7415,1.0410499312,53.790872825,114,,1.4195569397,5,4,1,4,,Y,1041.836802,588,11,68,1056.7591251,68
1,7416,1.5901697653,52.340727935,108,,1.373773323,5,3,3,8,,Y,971.51274578,473,11,51,980.6508374,55
0,7417,0.5705496216,205.17485571,76,,3.4606161324,5,3,1,98,,Y,649.3280109,619,6,75,658.4901104,80
0,7418,2.8582858602,54.252419643,118,,1.5942133876,5,6,0,9,,Y,483.18257872,597,7,56,498.34013035,57
1,7419,0.8954456607,143.88214236,2,,5.0359480017,5,4,2,105,,Y,913.24283642,469,15,68,926.61127365,70
1,7420,0.7193240559,207.95951634,8,,5.2093424985,5,1,3,109,,Y,931.42880694,529,12,47,935.86327873,47
0,7421,1.7258391852,92.941952015,47,,0.1474502736,5,1,6,51,,Y,619.40782995,623,9,67,638.84847228,70
1,7422,4.1944824461,45.750110669,133,,1.1316193217,5,4,0,9,,Y,1105.2071073,475,7,57,1106.7557065,59
0,7423,1.5507435162,177.78107406,78,,6.0053430846,5,3,4,77,,Y,702.76332326,593,8,61,711.29463754,66
1,7424,0.6602540435,47.520467623,123,,1.4838227586,5,6,1,8,,Y,983.39622381,512,9,44,989.11551043,46
1,7425,0.5859509197,97.227235565,13,,4.6042433056,5,1,3,118,,Y,1045.5253604,498,8,44,1049.1234669,46
1,7426,2.9663220551,148.69659918,14,,3.446015559,5,1,7,98,,Y,1109.4113595,493,7,49,1114.2653286,51
0,7427,1.4063483055,,35,,1.3377543203,5,1,4,43,,Y,899.62095062,619,9,62,908.00638436,62
0,7428,2.7492088123,255.03400488,78,,2.8968303041,5,2,2,79,,Y,868.35419043,632,4,62,882.58216094,63
1,7429,0.9941337614,194.9405255,14,,5.7020187857,5,2,4,106,,Y,1028.0936395,518,13,49,1038.4809545,50
0,7430,0.8300927236,152.34921428,80,,4.4744165625,5,6,2,78,,Y,497.23367784,611,7,83,503.54195687,85
0,7431,0.607710101,234.10507589,79,,5.4258789625,5,3,1,80,,Y,854.48044595,563,5,71,861.53629522,74
0,7432,1.7999000167,168.66995695,12,,3.7550186499,5,2,3,94,,Y,831.6057614,631,6,83,850.42109129,86
1,7433,1.9474267074,56.731485681,131,,1.4443295122,5,1,0,7,,Y,1091.3732781,542,9,48,1093.5187253,52
0,7434,0.7012087989,148.96250452,12,,3.5535343157,5,0,4,96,,Y,630.90890715,588,7,68,646.8502799,72
0,7435,0.5227328578,166.19086728,11,,3.7342186842,5,0,5,76,,Y,574.12312898,631,12,69,589.44291533,71
0,7436,0.5274859915,243.00220792,76,,3.6310598628,5,0,0,101,,Y,558.77732964,611,4,62,571.38946029,62
0,7437,0.83646669,48.944113152,102,,1.3723275731,5,3,4,9,,Y,1136.7398681,612,11,74,1146.9196642,77
1,7438,0.6067534614,143.62820489,80,,2.940288832,5,1,2,90,,Y,1110.7422417,478,11,57,1124.2576506,62
0,7439,1.9903923026,239.36516555,92,,2.2771811221,5,3,2,83,,Y,736.48122073,580,6,67,752.79672261,69
0,7440,1.5810450378,81.24743456,13,,5.3718326302,5,1,0,92,,Y,759.61897156,624,6,79,765.93932487,80
0,7441,3.1069318081,161.32827754,83,,6.6805859283,5,6,2,77,,Y,787.79454397,629,4,71,788.21176182,73
0,7442,0.7752334563,111.49865222,12,,5.0044533108,5,5,3,82,,Y,884.68049287,586,7,66,889.06538616,68
0,7443,0.6294718457,42.063896313,124,,1.464758546,5,4,1,6,,Y,806.83287023,609,8,66,812.27660951,67
0,7444,0.5511859329,199.81485189,68,,3.1653976489,5,3,1,79,,Y,773.3252201,621,12,54,791.81227496,60
0,7445,1.0905451333,199.90720361,9,,4.5068239217,5,6,3,123,,Y,988.79269609,611,9,77,994.7007257,78
0,7446,0.6479493734,141.97959012,9,,5.2220448926,5,5,4,93,,Y,561.84276128,648,13,79,569.49380191,80
0,7447,0.6415471397,136.08857458,10,,2.5063276522,5,0,2,104,,Y,743.72880869,616,4,52,762.64479313,57
1,7448,0.6391262048,96.329847167,11,,5.1537692332,5,1,2,100,,Y,1052.0360753,504,8,62,1057.1540164,63
1,7449,3.4122815889,114.57967899,53,,1.5700597334,5,0,1,51,,Y,1005.8166097,486,13,53,1025.6329291,54
0,7450,1.1179557835,155.5684391,,,4.5336168394,5,2,2,69,,Y,831.20815027,617,10,75,851.13093807,78
1,7451,1.0601006923,198.30084748,86,,7.0050964183,5,3,4,98,,Y,893.87458466,499,7,43,896.98741077,43
1,7452,0.9835481662,,12,,4.1998413718,5,1,10,91,,Y,1019.2757498,480,7,46,1036.5365592,47
0,7453,2.2436510817,239.67772251,93,,6.4282099566,5,4,0,72,,Y,772.26076768,571,8,71,789.48934745,73
0,7454,2.8355007589,114.25757177,53,,0.0224628126,5,0,4,55,,Y,983.91400299,611,7,72,998.82425244,74
0,7455,0.9958995202,233.92064134,90,,3.7285605237,5,4,2,70,,Y,1094.5242055,600,7,77,1105.2359031,79
1,7456,0.6361391379,183.27801101,77,,1.3883063819,5,4,0,84,,Y,939.1886802,529,15,49,953.48494689,50
0,7457,4.4042807935,123.04376075,10,,2.5524062273,5,2,7,101,,Y,416.03131047,584,5,69,419.64274322,73
0,7458,0.5659422324,226.48605127,11,,7.0913070531,5,3,3,112,,Y,735.31734097,562,9,72,741.1020099,74
0,7459,1.1499261462,110.13955198,7,,3.7069048006,5,1,1,103,,Y,975.76518066,634,12,59,992.70976595,64
1,7460,0.9514938473,201.05375096,81,,2.6662016691,5,2,2,85,,Y,1097.2513869,548,13,41,1112.251041,43
1,7461,0.9134190107,133.24136806,,,3.9693339172,5,2,1,89,,Y,1006.9656939,502,6,58,1009.3220283,59
0,7462,2.7582032368,172.83720121,8,,5.306901447,5,0,0,77,,Y,790.35813915,633,3,73,806.40094127,73
1,7463,1.4697687378,166.69244285,85,,1.2409970384,5,10,1,93,,Y,984.08939263,526,9,43,997.92930868,45
0,7464,1.9622645143,115.60830809,9,,5.4204895719,5,5,1,111,,Y,857.49965301,562,3,67,868.28126119,69
0,7465,1.078893872,105.08512121,8,,3.7771722202,5,2,3,88,,Y,901.20892681,591,8,49,909.87171914,50
1,7466,1.5405133204,201.80032146,71,,6.2092982285,5,4,1,88,,Y,956.35492093,508,13,56,965.34018337,58
0,7467,0.838457783,90.57835777,56,,0.1724511005,5,0,7,52,,Y,588.1652965,615,10,73,592.14616758,75
1,7468,3.1598416065,155.95178097,7,,5.9657242692,5,1,2,114,test,Y,958.80462433,520,9,51,973.83069403,52
1,7469,1.103254583,190.04504146,78,,4.3949025626,5,3,3,74,,Y,884.86462737,479,8,58,901.29667126,60
1,7470,0.7005263019,236.56343887,79,,4.9523968523,5,3,2,91,,Y,1090.8077117,537,13,50,1100.4823424,51
0,7471,2.5142641694,117.16028289,14,,5.7057310319,5,1,3,85,,Y,766.9171286,598,13,77,771.27022303,78
0,7472,0.7087712061,101.14789027,52,,5.1032148368,5,1,7,66,,Y,767.50209435,616,8,62,774.25129048,65
0,7473,1.8531871139,131.43379778,9,,3.4672716766,5,4,5,92,,Y,1042.50982,607,8,83,1061.6809084,84
1,7474,0.7404632268,177.93236811,12,,4.7362746334,5,2,4,94,,Y,948.819916,485,8,54,967.44166416,56
0,7475,1.6514604432,227.3854616,86,,2.6431864732,5,4,4,74,,Y,917.00827235,591,12,79,917.95947252,83
1,7476,2.0405935214,119.85757176,7,,4.8151092243,5,2,0,104,,Y,1103.3226485,475,5,42,1105.3368735,45
1,7477,2.7278521322,322.95700739,67,,2.2112314234,5,3,6,72,,Y,957.76089688,468,9,47,976.46917096,49
0,7478,0.9047713505,137.61616561,75,,3.7237978936,5,2,2,78,,Y,977.12856765,566,7,77,985.60574338,78
0,7479,0.8209597278,140.45039256,8,,4.6755361768,5,3,2,108,,Y,580.01991917,528,12,77,591.88191303,79
0,7480,2.2165574528,252.96309729,79,,1.9943100193,5,3,1,76,,Y,738.4229344,614,7,67,745.79299278,70
0,7481,0.9566548388,157.11540885,5,,3.0990275232,5,1,3,89,,Y,917.13261029,547,3,64,935.0082627,66
1,7482,1.9292212095,163.10471452,9,,5.2863146753,5,6,2,95,,Y,1059.043146,519,9,56,1072.9192806,57
1,7483,0.8485215568,56.402864913,115,,1.4252095782,5,4,0,8,,Y,983.50678745,524,12,30,1000.510399,34
0,7484,1.6911741208,96.779113292,54,,0.6054156728,5,2,3,56,,Y,972.84788212,608,8,71,985.74591562,73
1,7485,0.6563175949,215.77782973,59,,4.7946476194,5,2,3,74,,Y,957.85561256,477,14,56,977.7162477,58
1,7486,0.8555595511,283.28692605,84,,1.8897563106,5,4,3,80,,Y,929.48922496,509,7,54,944.85120241,56
1,7487,0.6037351552,186.70109045,8,,4.7415966885,5,1,3,112,,Y,916.11221647,483,9,39,933.12641714,42
1,7488,1.7522907501,187.50818792,12,,6.0950423863,5,1,5,87,,Y,1076.9591551,505,9,47,1096.4554221,50
0,7489,0.5586391346,158.69544689,69,,3.6084408891,5,3,1,93,,Y,662.23490491,588,7,69,673.53937345,71
1,7490,2.1529798946,132.74586856,56,,4.145282863,5,3,4,48,,Y,1113.3819316,505,9,44,1117.3920907,44
1,7491,1.3539910968,186.43119266,14,,5.3640581194,5,2,3,112,,Y,1007.799469,493,11,48,1009.9883963,49
0,7492,1.6229284339,180.88551857,13,,4.2653129792,5,3,2,102,,Y,463.57315235,567,12,73,478.6650194,77
0,7493,0.7796458159,111.35189147,8,,7.129104981,5,0,2,104,,Y,842.19514395,625,9,73,851.74836173,75
1,7494,0.5216864274,123.17544655,84,,7.0018258807,5,0,2,64,,Y,958.03034411,533,7,52,967.37569134,53
1,7495,2.3427577796,165.96644266,5,,3.138382596,5,1,2,97,,Y,1013.2096214,517,6,59,1024.2642933,61
0,7496,1.4021463447,118.61139835,9,,5.1766998201,5,0,0,103,,Y,892.14192939,593,7,84,901.01747524,85
1,7497,3.1917726454,215.2461243,70,,5.89658892,5,2,1,94,,Y,1055.2344552,477,12,53,1055.5504978,56
1,7498,1.3017794517,166.83875265,75,,4.0671626444,5,3,1,83,,Y,1080.3973011,522,13,48,1085.5836544,50
0,7499,1.3053807382,100.39723327,9,,6.4160556799,5,3,2,111,,Y,825.81380741,618,5,76,834.57812638,78
0,7500,0.9315027179,120.32991451,67,,0.1721188649,5,0,1,55,,Y,400.30544039,598,7,76,402.69812002,79
1,7501,3.6646159575,267.96819888,71,,3.3740604877,5,0,1,77,,Y,1062.1613082,511,9,42,1074.3338302,43
1,7502,0.57804068,124.50085583,50,,0.9901952628,5,3,3,55,,Y,1070.5707318,538,9,54,1084.5387487,57
1,7503,5.7623514965,94.857203327,42,,1.1755014118,5,0,4,50,,Y,917.51470194,508,11,52,927.55729167,52
1,7504,1.8017786473,103.81163298,9,,4.1360070497,5,1,5,108,,Y,1016.1307185,483,10,53,1017.2977393,57
1,7505,0.7518536489,200.40709874,67,,2.4426431336,5,6,1,87,,Y,925.12976937,519,10,59,943.75647064,64
0,7506,0.7607903397,77.211201728,43,,0.5607612044,5,1,2,46,,Y,951.35798402,609,12,64,959.74506194,64
1,7507,1.150960285,128.60730133,14,,6.7959334197,5,3,1,,,Y,1053.2137328,517,14,48,1068.0985141,48
1,7508,1.6929104034,214.4032377,11,,5.1929901889,5,5,2,87,,Y,1046.1098447,480,10,54,1064.365934,56
1,7509,2.1048064561,171.49126108,6,,2.9705457997,5,3,0,109,,Y,1045.1517233,499,8,46,1056.6602736,49
1,7510,0.729250904,65.55063496,71,,1.5980845091,5,5,3,75,,Y,1092.3486322,513,9,52,1101.8812587,53
1,7511,0.8467463464,130.06793078,67,,3.7251544258,5,2,5,57,,Y,936.07893236,519,9,49,944.35295367,52
0,7512,2.1632598505,129.33427711,5,,3.4744682569,5,0,4,112,,Y,995.33738986,590,6,83,999.18893537,84
0,7513,0.9128639558,317.94475002,76,,2.4413596871,5,2,2,83,,Y,712.78241168,660,8,55,722.84483249,56
1,7514,0.7334064108,134.4196368,8,,5.9378030678,5,0,5,103,,Y,1043.1022165,509,12,43,1050.6800525,43
1,7515,0.5753486805,175.93923739,10,,6.803315518,5,2,1,100,,Y,1042.3291361,540,4,51,1047.3799161,53
0,7516,1.0681001399,92.980172588,81,,1.7971119182,5,2,3,78,,Y,1023.2747833,645,4,65,1024.1513283,67
1,7517,0.9323940188,147.26104514,72,,1.3269329589,5,8,0,72,,Y,976.67944345,491,9,49,979.70720662,51
0,7518,2.2887946795,86.969202615,39,,0.8406511015,5,2,4,44,,Y,601.04350208,638,6,69,611.58782556,73
1,7519,1.3422096366,138.10252681,67,22.076714203,2.0513834891,5,5,0,92,,Y,1009.5408301,484,10,49,1010.7156928,51
1,7520,1.0747050772,156.87006537,9,15.510187498,4.9112549972,5,2,8,109,,Y,1084.4393592,512,14,50,1092.7769328,53
0,7521,1.3213146665,191.79965149,10,,5.2567320137,5,2,3,101,,Y,886.85790156,585,10,64,903.93425003,66
0,7522,0.7935481862,123.36123153,5,,4.3504550502,5,1,1,109,,Y,1109.0331292,576,7,64,1110.2954144,67
0,7523,1.3010318894,82.053182971,53,,0.7790106066,5,0,2,56,,Y,686.95919022,614,6,74,690.29769429,77
1,7524,2.1479595951,138.32461988,12,,4.988300928,5,4,3,103,,Y,959.72254707,473,9,48,969.46636295,53
1,7525,0.8391172423,88.608923378,10,,4.5912451846,5,3,2,102,,Y,989.34281295,549,11,47,1005.2437718,51
1,7526,0.5112635105,194.11604794,89,,1.3791769211,5,1,2,84,,Y,1008.0145937,491,6,50,1027.8056318,54
0,7527,0.5903516087,47.459269325,122,,1.2417021744,5,6,2,12,,Y,1103.5780769,618,11,74,1121.8357514,78
1,7528,2.7203551181,117.32154172,48,,0.4313144622,5,3,1,41,,Y,1034.3502386,472,10,49,1051.274178,49
1,7529,2.0184117577,258.94914896,69,,1.6717236234,5,1,1,76,,Y,911.63670561,505,9,51,915.53313959,52
0,7530,1.1172654859,84.450989823,12,,6.243187436,5,1,4,,,Y,1102.9814372,613,10,82,1120.3494115,83
0,7531,1.8349515433,93.80328666,57,,1.4582042834,5,1,4,46,,Y,621.33230794,604,6,72,634.28898047,74
0,7532,0.8569416734,180.92380399,70,,2.6160662021,5,3,2,77,,Y,574.46816705,609,7,88,585.33436792,92
1,7533,1.9977132424,197.40358249,87,,1.6100675513,5,2,4,78,,Y,950.90412197,542,10,45,959.18058768,49
1,7534,1.0612828575,82.733347251,55,,0.4445050442,5,0,6,50,,Y,1095.4182321,492,10,49,1099.3501322,50
1,7535,3.7933487961,53.604653746,129,,1.5510820288,5,1,2,9,,Y,1121.0066426,521,12,47,1121.0694778,50
0,7536,0.8386566394,171.03316176,10,,6.5280424958,5,3,7,95,,Y,1110.4639744,614,7,75,1112.6192225,77
1,7537,0.7556172425,279.49606008,,,4.6687737374,5,3,3,91,,Y,1058.4463517,496,8,45,1067.0016451,49
0,7538,0.7482283229,203.30764986,12,,6.1151204112,,1,2,107,,Y,601.08370604,585,5,73,609.65216739,74
0,7539,2.0955025465,167.26718586,65,,6.5362329325,5,5,3,70,,Y,1118.1508492,568,12,77,1126.4936461,77
0,7540,1.4832589278,84.654516443,,,5.223131784,5,6,2,100,,Y,569.56830503,581,11,85,571.81623889,86
1,7541,1.2141518253,56.252255409,49,,0.7682464764,5,1,6,,,Y,948.25600493,546,10,55,966.2244817,58
1,7542,0.618432913,92.279813753,12,,7.7239583636,5,2,4,99,,Y,1050.5752458,496,12,53,1067.4142141,54
1,7543,0.6944961956,55.192080503,63,,1.4212003484,5,1,8,49,,Y,1004.1980692,500,10,46,1023.2239256,50
0,7544,1.0527334488,217.93445625,81,,3.2887659935,5,1,4,90,,Y,695.12462599,623,8,62,699.07763956,62
1,7545,1.5503197166,130.74814395,4,,5.6948406187,5,1,3,85,,Y,937.87717567,488,10,46,955.19000621,49
0,7546,1.3830885346,224.12592196,82,,3.5427963964,5,1,3,83,,Y,712.59172717,575,11,68,723.07293473,69
0,7547,1.0418273827,78.467079536,46,,2.4940540427,5,0,4,48,,Y,901.67704393,581,2,54,919.96592672,57
1,7548,1.1800424117,287.88019538,76,,3.8169616658,5,2,4,79,,Y,1068.4554366,531,16,45,1076.0384284,49
1,7549,1.0418915712,125.62957705,6,,6.3406979923,5,2,5,93,,Y,955.11806745,529,11,60,961.39426276,64
1,7550,1.3006490719,103.12531439,6,,4.8386810354,5,2,1,92,,Y,997.78808054,452,13,51,1007.7053007,51
1,7551,0.6557708457,50.518364214,126,,1.3168462439,5,3,1,9,,Y,1006.0588771,453,8,46,1013.8827422,47
1,7552,2.7025020192,178.32312357,4,,5.8762404845,5,2,1,114,,Y,895.46234599,501,7,39,900.88184045,40
1,7553,0.8310567185,145.7327504,10,,5.3286233466,5,2,3,87,,Y,955.67986956,498,11,47,969.00008227,50
1,7554,1.2427902747,194.8623443,89,,3.7427895911,5,5,0,100,,Y,787.21204129,513,5,54,802.40772418,60
1,7555,2.5121593434,182.3362351,76,,4.7500467492,5,8,1,78,,Y,1116.1591589,495,6,42,1127.3130448,45
0,7556,1.4629779714,88.2458691,10,,4.7748554659,5,1,3,114,,Y,900.23796622,611,7,81,910.56965996,85
1,7557,0.5069445603,159.31579863,13,,4.8654664624,5,2,4,105,,Y,1017.8191875,506,14,52,1031.5845801,52
1,7558,1.2864956792,78.029143159,,,0.093921536,5,0,6,52,,Y,1046.0224387,488,12,59,1060.3673166,63
0,7559,1.4665560564,166.35597548,67,,1.8836413155,5,3,2,81,,Y,448.50174424,575,8,67,467.63257022,68
1,7560,1.861015829,169.4586421,83,,5.9224556577,5,3,1,89,,Y,970.42599893,568,13,46,979.78260318,49
1,7561,0.7753654205,202.35317635,86,,3.5718233342,5,5,2,91,,Y,986.56795048,461,5,64,1003.3503575,67
0,7562,1.810183041,76.887504692,61,,1.673356387,5,0,2,40,,Y,849.38426355,599,8,80,862.53357392,82
1,7563,2.1782528085,162.14632962,6,,3.4706631548,5,2,5,103,,Y,996.91742461,465,8,50,1004.9592842,53
1,7564,2.5906315754,201.388816,79,,3.83225154,5,2,4,73,,Y,973.49550204,523,9,44,976.6679446,45
0,7565,1.4048228993,207.3651472,69,,4.6406825517,5,2,0,90,,Y,633.28542776,609,7,47,641.85599097,51
0,7566,0.6618567992,166.28689625,3,,2.8028651555,5,0,5,88,,Y,963.12940511,577,7,76,965.17017116,79
0,7567,1.1435560324,178.30993399,78,,3.5924351279,5,2,1,94,,Y,690.85018838,616,8,69,697.76537778,72
0,7568,1.1990044221,78.570126508,57,,0.4383164483,5,1,9,39,,Y,1016.0110938,632,12,55,1025.6073211,56
1,7569,3.135525034,120.17352899,5,,5.3330852132,5,1,2,105,,Y,1050.0710885,478,12,49,1059.0220327,51
1,7570,1.9260652142,219.70359409,76,,2.2703496791,5,2,0,75,,Y,920.20437544,468,6,49,920.64330622,51
1,7571,0.9220212912,202.64718103,12,,4.1118647598,5,3,3,93,test,Y,957.90391483,468,9,38,959.50646344,41
1,7572,0.5971758536,183.07267547,13,,5.2339036328,5,3,2,103,,Y,1076.5056391,464,7,49,1094.0020467,51
1,7573,3.7927992295,235.18501069,91,,1.7768410263,5,2,1,88,,Y,1087.1289611,483,8,61,1092.3739395,65
1,7574,1.7107732075,167.4901796,75,4.8529673229,2.2010622439,5,5,1,72,,Y,973.00497117,519,10,42,981.65529572,43
1,7575,0.7703453337,106.86194127,64,,0.8346544912,5,2,4,45,,Y,994.14285573,517,8,51,1008.9299015,52
0,7576,0.9958682557,194.50866819,88,,2.0857160132,5,3,3,95,,Y,646.35581319,562,5,69,648.25733834,72
1,7577,1.6601364984,213.35432469,5,,4.9498886184,5,3,2,106,,Y,880.46484497,506,12,63,891.65392835,63
1,7578,0.8003488598,187.34048404,10,,7.3279381453,5,3,3,96,,Y,1148.5540635,510,14,41,1159.827944,42
0,7579,0.7177184421,278.34851937,79,,1.402046087,5,3,2,81,,Y,732.02506937,595,8,76,747.03191877,78
0,7580,0.821196082,184.31552783,10,,4.7197751414,5,0,3,97,,Y,760.61235812,574,9,66,765.94610567,66
0,7581,0.8367086616,181.7110644,80,,2.6747063249,5,0,1,77,,Y,1170.7615993,572,9,60,1181.6582106,61
1,7582,0.6518997072,180.41748535,9,,7.7587344866,5,4,1,87,,Y,1007.6796795,496,6,46,1027.3859407,47
0,7583,0.676059439,161.63719331,8,,3.6504169742,5,1,3,98,,Y,372.41281089,565,9,87,391.81462979,89
1,7584,0.5886615617,218.29657061,74,,4.5194584187,5,4,1,66,,Y,991.72904672,479,9,48,992.07788093,51
0,7585,1.0471803048,201.98008999,80,,2.3427646449,5,5,2,64,,Y,865.23278578,604,12,68,883.11207094,70
0,7586,0.5282675144,112.14552859,14,,6.0795618282,5,1,4,114,,Y,545.06611497,572,6,57,561.65238362,58
1,7587,0.7817460208,48.725565278,123,,1.4563853046,,3,0,9,,Y,1041.3452081,471,14,41,1052.5311318,43
0,7588,0.5996812532,223.60013145,80,,4.2893570448,5,1,5,79,,Y,640.5883177,625,4,73,658.33727782,74
0,7589,1.5636346386,193.36262323,92,,1.8220025205,5,1,1,75,,Y,633.93524068,609,8,77,645.27765306,79
0,7590,0.5057941629,181.44170969,93,,4.126288447,5,4,1,72,,Y,894.05440296,559,13,73,901.95453136,75
0,7591,0.6982630305,192.27150913,8,,6.5511805158,5,2,0,100,,Y,878.92429599,611,11,70,885.72427303,73
0,7592,0.6462670444,155.21383441,93,,1.3629800907,5,4,1,85,,Y,534.71767957,626,9,57,548.72368826,60
0,7593,0.9546161738,172.23798441,13,,4.0070512033,5,2,1,101,,Y,720.94582988,595,8,74,738.05534206,74
0,7594,2.2200890322,112.53226082,9,,5.9332328042,5,1,4,97,,Y,744.99493415,610,2,54,758.89793808,56
0,7595,1.0348699863,51.184803058,129,,1.5113572427,5,4,0,14,,Y,16.073091063,584,10,70,27.914054347,72
1,7596,2.134861992,152.03690718,10,,4.1335970158,5,3,5,107,,Y,1032.5791272,543,9,56,1052.4470088,59
0,7597,0.8729424081,124.50929022,82,,1.8403037328,5,3,,77,,Y,886.06618156,570,9,74,904.36419014,77
1,7598,0.7792739262,172.78026769,77,,1.5721345736,5,7,3,90,,Y,1060.1726496,520,5,55,1064.0497974,57
1,7599,1.6809784524,139.15723755,9,,4.6407818073,5,3,2,87,,Y,1007.8178149,530,9,52,1019.9271894,55
1,7600,1.2278209177,177.36173319,11,,6.092639831,5,1,3,111,,Y,1029.9463632,526,11,52,1048.2745569,55
1,7601,6.7632923002,236.61280761,6,22.708277867,4.6513119816,5,2,0,112,,Y,1013.3868388,473,6,46,1024.94308,48
1,7602,1.5210422527,105.26451833,58,,2.0537460907,5,2,6,42,,Y,950.71654735,521,7,46,957.41853619,47
0,7603,0.6463602511,257.14579426,79,,4.3366055098,5,4,2,84,,Y,975.36583946,614,7,62,988.5693299,64
0,7604,0.8604863372,195.30164699,13,,3.6574828558,5,1,4,94,,Y,716.17672658,592,7,79,716.29990317,81
0,7605,7.2023632996,140.46226553,14,,4.5264057915,5,2,2,113,,Y,1084.2171453,597,8,73,1089.1627323,74
1,7606,1.2579843154,215.47220784,8,,5.0071004274,5,2,4,101,,Y,1031.2070724,545,9,39,1038.9787311,39
0,7607,0.598157672,208.23990368,9,,6.2533786595,5,2,6,94,,Y,656.30332088,578,7,64,656.89582374,66
1,7608,2.9900979418,76.597494398,40,,0.6190488145,5,1,3,55,,Y,992.44234267,463,14,53,1001.8704785,53
0,7609,0.7496546606,175.0376036,,,2.3006165804,5,2,1,84,,Y,1018.40113,604,10,76,1026.4337743,77
1,7610,0.5901597067,168.16839013,8,,6.3792645854,5,3,5,91,,Y,981.54681135,504,9,40,999.48494772,41
0,7611,1.204169401,100.36469512,13,,4.9426058806,5,2,4,103,,Y,885.97066265,550,7,78,901.91347824,78
1,7612,1.3842095892,299.29448752,81,,2.3207622795,5,1,0,109,,Y,957.29811546,473,10,49,962.25886631,50
1,7613,0.5450609612,173.21407236,68,,2.8377512523,5,0,1,,,Y,1085.4301887,496,7,60,1087.2174296,61
1,7614,1.1985324939,150.82481872,5,,4.022766489,5,0,4,100,,Y,938.42326021,534,11,62,943.94250788,65
1,7615,2.4104208738,196.97719001,84,,4.972990544,5,1,3,86,,Y,979.16129657,431,6,63,981.93879317,65
1,7616,2.1156613365,110.89546362,6,,4.928832719,5,0,6,93,,Y,937.47076707,510,6,42,956.52453131,43
1,7617,2.1795468052,72.196091601,74,,6.0865714859,5,6,1,82,,Y,957.69617694,518,7,62,967.41038103,64
0,7618,1.4662320857,175.69985393,12,,3.9139361576,5,5,6,114,,Y,746.87070476,609,10,67,754.51939237,68
1,7619,0.6479090946,206.34348301,87,,3.7798503299,5,5,4,86,,Y,987.07223539,506,9,52,993.4532737,53
0,7620,0.7583233139,74.164341778,7,,8.2541877627,5,3,4,89,,Y,419.03934955,594,11,66,431.40779263,69
0,7621,2.3429681622,48.42829528,136,,1.4856011928,5,5,2,13,,Y,1040.5169132,626,4,70,1045.4353889,71
0,7622,1.0383851673,229.5699753,79,,1.3355051508,5,8,3,83,,Y,593.56446455,581,7,69,604.58931134,72
